424,4,0.7814400876799397
424,5,0.8116895013496894
424,6,0.6371743466587702
424,9,0.8949711560160167
424,3,0.9236064863916579
424,1,0.7928109596797994
424,8,0.9302037151154764
424,2,0.7711408093886293
424,7,0.8419410610277404
425,4,0.9376929289482817
425,5,0.9145969667144489
425,6,0.9106380387639846
425,9,0.9914377706032665
425,3,0.9515007841262493
425,1,0.8877981962465362
425,8,0.8465618679601068
425,2,0.9357312650451912
425,7,0.9333456006780665
426,4,0.6518839357066772
426,5,0.7572766671376152
426,6,0.8756046261524265
426,9,0.808061573540722
426,3,0.7179192336962374
426,1,0.7510111057376612
426,8,0.7477672157145179
426,2,0.6541175953195486
426,7,0.7507112475423271
428,4,0.8170564440169609
428,5,0.6578460737340224
428,6,0.6344504294708679
428,9,0.883076690684141
428,3,0.8255593474122422
428,1,0.7160984290202193
428,8,0.8541303261323762
428,2,0.6925221739647459
428,7,0.8360675702614695
429,4,0.8514935103606067
429,5,0.987274847872608
429,6,0.8296732241023975
429,9,1.0
429,3,0.8703522579478559
429,1,0.986112569525435
429,8,1.0
429,2,0.8609531231672309
429,7,0.9652791553620513
430,4,0.8366463798357628
430,5,0.7606494111357797
430,6,0.7227925434044291
430,9,0.8747925580510226
430,3,0.8259129475101104
430,1,0.7469807989238484
430,8,0.9000596419034936
430,2,0.6953742486800316
430,7,0.7976095924174214
431,4,0.8692358985635515
431,5,0.7850540937887545
431,6,0.6855768549386118
431,9,0.8734633734580841
431,3,0.8447265738541888
431,1,0.7697732990807382
431,8,0.9099942002661103
431,2,0.8135323939054562
431,7,0.7908291797158482
433,4,0.8352274094234501
433,5,0.6886835692714072
433,6,0.6975027784197876
433,9,0.7371464485747721
433,3,0.883338843135525
433,1,0.8572939104099011
433,8,0.8919650486693614
433,2,0.8504396963705226
433,7,0.6931735875550671
434,4,0.7777301330035135
434,5,0.8440693639590428
434,6,0.7876606734265166
434,9,0.8982075359219154
434,3,0.9205224701205802
434,1,0.8656232165690297
434,8,0.8390937547101267
434,2,0.8088143797013134
434,7,0.8160864643952253
436,4,0.7523962035787656
436,5,0.8910439438548794
436,6,0.8144705035861153
436,9,0.9251635256621071
436,3,0.8792469556491503
436,1,0.8769934548450015
436,8,0.9024750701696749
436,2,0.685221336570281
436,7,0.909842765584033
437,4,0.9212276018777896
437,5,0.9254834339672353
437,6,0.9450975363587623
437,9,0.9744239439100558
437,3,0.9386481886519541
437,1,0.8001408620534225
437,8,0.792781360815016
437,2,0.8622904454889114
437,7,0.925250579427058
438,4,0.9426448420171477
438,5,0.8230920539777523
438,6,0.7951155236165274
438,9,0.9781177159780858
438,3,0.9502133922238495
438,1,0.659389888713479
438,8,0.9280951488618767
438,2,0.8422983229456922
438,7,0.9110828671251311
439,4,0.8536188904529222
439,5,0.9434951380418022
439,6,0.8798848331691445
439,9,0.6510959304679553
439,3,0.8086157682878388
439,1,0.7889436500788889
439,8,0.9160143058291633
439,2,0.826037847276911
439,7,0.8982667641582099
440,4,0.7833603753139398
440,5,0.6888323571920297
440,6,0.8378370452625034
440,9,0.7196681205556285
440,3,0.7975409569786622
440,1,0.7912379978750319
440,8,0.7510324799181629
440,2,0.6833267263742011
440,7,0.9291664614517712
441,4,0.7285491904498174
441,5,0.6683352066841028
441,6,0.44422144011644693
441,9,0.8240630400299851
441,3,0.8090190480681712
441,1,0.742703454770496
441,8,0.8676445546467082
441,2,0.6735617507937383
441,7,0.8599720223955866
442,4,0.9518916076369994
442,5,0.8331308241378638
442,6,0.8946587355971446
442,9,0.9614186391586715
442,3,0.9356477148305151
442,1,0.8137292774698215
442,8,0.9089548440251413
442,2,0.7088353405734438
