505,4,0.6855744095247367
505,5,0.8164007187127921
505,6,0.8987830349695013
505,9,0.8333608835704177
505,3,0.7736967555716441
505,1,0.788966065925205
505,8,0.7519287432942852
505,2,0.6930498581793538
505,7,0.7922978314175373
507,4,0.8346939409398139
507,5,0.7735310003081065
507,6,0.7269257477751345
507,9,0.8515959790365216
507,3,0.8399437778628217
507,1,0.7600428724933725
507,8,0.8593948229375683
507,2,0.7192910150383576
507,7,0.8791847265875754
508,4,0.9359652857974856
508,5,0.9955606065787865
508,6,0.9192561821870876
508,9,1.0
508,3,0.9439281883279704
508,1,0.9944190978824172
508,8,1.0
508,2,0.9359261292730299
508,7,0.9859492313382189
509,4,0.8524685301258494
509,5,0.8328658985531519
509,6,0.7764024849723321
509,9,0.9059053122909495
509,3,0.8477874601537547
509,1,0.8074864262608705
509,8,0.9027939003997447
509,2,0.7284900645442431
509,7,0.8583570325665927
510,4,0.8361257188889737
510,5,0.8696544861404438
510,6,0.8332405492440231
510,9,0.902401260740172
510,3,0.8811008858923076
510,1,0.8597266943515641
510,8,0.9039472655949349
510,2,0.7924279222102157
510,7,0.8956797757409674
512,4,0.7733903373805101
512,5,0.811714502409976
512,6,0.7872454160600111
512,9,0.8403414427395881
512,3,0.9154295527815336
512,1,0.8918838168159653
512,8,0.8885432576433567
512,2,0.8285902541083914
512,7,0.7965646031576701
513,4,0.8062005966039053
513,5,0.8341041921537969
513,6,0.822561679972979
513,9,0.8534057234657565
513,3,0.8973419245508654
513,1,0.8510833120522479
513,8,0.8391430787977852
513,2,0.7954942895693591
513,7,0.8457367013577245
514,4,0.99863170134199
514,5,0.9927099860234826
514,6,0.9895622572013604
514,9,0.9925845251119907
514,3,0.9946926704376424
514,1,0.9910451328993048
514,8,0.9918112786888592
514,2,0.984344478594969
514,7,0.9958985677783551
515,4,0.9978642064284763
515,5,0.9892280429896225
515,6,0.9918779688834574
515,9,1.0
515,3,0.9948480777672156
515,1,0.9914125434195457
515,8,1.0
515,2,0.9888799943376775
515,7,0.9974991589532295
517,4,0.7585473360744623
517,5,0.8845044866602905
517,6,0.8453751063546986
517,9,0.8956136999670093
517,3,0.8397649033331361
517,1,0.8915472943507937
517,8,0.8956304374071177
517,2,0.7382421817321327
517,7,0.9150330640985074
518,4,0.9259565981048868
518,5,0.9389856145117081
518,6,0.9513592041267627
518,9,0.9765991441750617
518,3,0.9398796917014905
518,1,0.8109914115464231
518,8,0.8129193360934133
518,2,0.8704728510423516
518,7,0.9355137328745506
519,4,0.9926000335956994
519,5,0.9821486050565476
519,6,0.993177471515215
519,9,0.9823975761378755
519,3,0.9983816383359873
519,1,0.9896914632937323
519,8,0.9960040166731206
519,2,0.9852023868666174
519,7,0.9985457506504077
520,4,0.9205942579950496
520,5,0.7724817870120431
520,6,0.7554316462802927
520,9,0.933059542565411
520,3,0.9486039034118953
520,1,0.8208580856456122
520,8,0.9035949957071622
520,2,0.8262996953458422
520,7,0.8904266059065945
521,4,0.8546668896042757
521,5,0.9254468803789402
521,6,0.8819846716219263
521,9,0.7117707822545307
521,3,0.8494179110338769
521,1,0.7917278733669751
521,8,0.9270131184245977
521,2,0.7948443656148209
521,7,0.9032993286394668
522,4,0.7959841813768911
522,5,0.7647914819098778
522,6,0.8351241725175393
522,9,0.7767983289217246
522,3,0.8160631625968079
522,1,0.7947360407724701
522,8,0.7750550691713546
522,2,0.6803985849962696
522,7,0.9332746842762287
523,4,0.9942140177350292
523,5,0.9819658204567013
523,6,0.9645307398828815
523,9,0.9876204549010299
523,3,0.9900834748918599
523,1,0.9664606002902042
523,8,0.9955989616462255
